id,original_address_1,original_address_2,standardized_address_1,standardized_address_2,match_level,confidence_score,analysis,method_used,timestamp,status
546.0,"Vasagatan 10,Stockholm,11120,SWE","Birger Jarlsgatan 13,BoA15,SWE","Vasagatan 10, Stockholm, 111 20, Sweden","Birger Jarlsgatan 13, Stockholm, 111 45, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:28:46.060252,success
547.0,"Ruben Rausings gata 2    ,Lund,SWE","Refinitiv, Bytaregatan 4E,222 21,SWE","Ruben Rausings gata 2, Lund, 223 55, Sweden","Bytaregatan 4E, Lund, 222 21, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:28:46.061259,success
548.0,"Torshamnsgatan 21,Stockholm,SWE","SEKI20 Torshamnsgatan 21-22,163 83,SWE","Torshamnsgatan 21, Stockholm, 164 40, Sweden","Torshamnsgatan 21-22, Stockholm, 164 40, Sweden",VERY_LIKELY_SAME,85,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:28:46.061259,success
549.0,"Ruben Rausings gata 2    ,Lund,SWE","Refinitiv, Bytaregatan 4E,222 21,SWE","Ruben Rausings gata 2, Lund, 223 55, Sweden","Bytaregatan 4E, Lund, 222 21, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:28:46.061259,success
550.0,"Kungsgatan 15    ,Stockholm,SWE","Kungsgatan 5,111 43,SWE","Kungsgatan 15, Stockholm, 111 43, Sweden","Kungsgatan 5, Stockholm, 111 43, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:28:46.061259,success
551.0,"Kuskvaegen 6-8    ,Stockholm,SWE","SELN01 Lindholmspiren 10,417 56,SWE","Kuskvägen 6-8, Stockholm, Sweden","Lindholmspiren 10, 417 56 Gothenburg, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:03.830823,success
552.0,"Vasagatan 10,Stockholm,11120,SWE","Schoonweg 1
2000 Willebroek
%1,Willebroek,2000,BEL","Vasagatan 10, 111 20 Stockholm, Sweden","Schoonweg 1, 2000 Willebroek, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:03.830823,success
553.0,"Kungsvägen 91,Mjölby,SWE","_x000D_
Brielen 1_x000D_
 _x000D_,Brielen 1,Willebroek,2830,BEL","Kungsvägen 91, Mjölby, Sweden","Brielen 1, 2830 Willebroek, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:03.830823,success
554.0,"Mj�lby,0,SWE","_x000D_
Schoondonkweg1_x000D_
 _x000D_,Schoondonkweg1,Willebroek,2830,BEL","Mjölby, Sweden","Schoondonkweg 1, 2830 Willebroek, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:03.830823,success
555.0,"Terminalvägen 2-14    ,Stockholm,SWE","Page Group
2nd Floor 
61 Aldwych 
London WC2B 4AE


SL1 1QP
United Kingdom,GBR","Terminalvägen 2-14, Stockholm, Sweden","61 Aldwych, London WC2B 4AE, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:03.830823,success
556.0,"Hötorget 9 15th floor,Stockholm,SWE","Bryggegata 9_x000D_
 _x000D_
 _x000D_,Oslo,950,NOR","Hötorget 9, 15th Floor, Stockholm, Stockholm County, Sweden","Bryggegata 9, Oslo, Oslo County, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:22.944563,success
557.0,"Boangsvagen 175    ,Stockholm,SWE","Rijswijkstraat 175A - 175N20
1062 EV Amsterdam
%1,Amsterdam,1062 EV,NLD","Boängsvägen 175, Stockholm, Stockholm County, Sweden","Rijswijkstraat 175A-175N20, 1062 EV Amsterdam, North Holland, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:22.944563,success
558.0,"Charlottendalsv�gen 2 A-B    ,Stockholm,SWE","Harbour House Sundkrogsgade 21 Copenhagen 21, Dk Denmar_x000D_
 _x000D_
 _x000D_,CITY,POSTAL,DNK","Charlottendalsvägen 2 A-B, Stockholm, Stockholm County, Sweden","Harbour House, Sundkrogsgade 21, Copenhagen, Capital Region, Denmark",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:22.944563,success
559.0,"Bjorkangsvagen 2-4    ,Stockholm,SWE","7-9 Tron Place LARGS Ayrshire
KA30 8AR
%1,KA30 8AR,GBR","Björkängsvägen 2-4, Stockholm, Stockholm County, Sweden","7-9 Tron Place, Largs, Ayrshire, KA30 8AR, Scotland, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:22.944563,success
560.0,"Angkvarnsvagen 1    ,Stockholm,SWE","CW0017A1 Church Minshall SAX, Muslin Row, Church Minshull, Nantwich, Cheshire CW5 6DY
CW5 6DY
%1,CW5 6DY,GBR","Ångkvarnsvägen 1, Stockholm, Stockholm County, Sweden","CW0017A1 Church Minshall SAX, Muslin Row, Church Minshull, Nantwich, Cheshire, CW5 6DY, England, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:22.944563,success
561.0,"Stadsangsgatan 67 - Gymnastiksal    ,Stockholm,SWE","Office No.K64-564, Kungsgatan 64,SWE","Stadsängsgatan 67, Gymnastiksal, Stockholm, Sweden","Kungsgatan 64, Stockholm, Sweden",DIFFERENT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:40.078784,success
562.0,"Torpgatan 7    ,Stockholm,SWE","Bunkagårdsgatan 7, 253 68 Helsingborg,25368,SWE","Torpgatan 7, Stockholm, Sweden","Bunkagårdsgatan 7, 253 68 Helsingborg, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:40.078784,success
563.0,"Stadsangsgatan 67 - Skola    ,Stockholm,SWE","4250 Messenger Loop NW
Los Lunas, NM, 87301-4894
USA,Los Lunas,87301-4894,USA","Stadsängsgatan 67, Skola, Stockholm, Sweden","4250 Messenger Loop Northwest, Los Lunas, New Mexico, 87301-4894, USA",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:40.078784,success
564.0,"Sjovagen 26    ,Stockholm,SWE","Tysjövägen 8,SWE","Sjövägen 26, Stockholm, Sweden","Tysjövägen 8, Sweden",DIFFERENT_AREAS,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:40.078784,success
565.0,"Torvingegatan 13,Linköping,58272,SWE","Jakobsbergsgatan 13,11144,SWE","Torvingegatan 13, 58272 Linköping, Sweden","Jakobsbergsgatan 13, 11144 Stockholm, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:40.078784,success
566.0,",Stockholm,SWE","2 Leman St,E1 8FA,GBR","Stockholm, Sweden","2 Leman Street, London, E1 8FA, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:57.277332,success
567.0,"Lilla Nygatan 2,Gothenburg,41109,SWE","Vasagatan 10_x000D_
 _x000D_
 _x000D_,Stockholm,11120,SWE","Lilla Nygatan 2, Gothenburg, 41109, Sweden","Vasagatan 10, Stockholm, 11120, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:57.277332,success
568.0,"Vaermdo Kommun    ,Stockholm,SWE","Site 4 - Jorf Lasfar El Jadida Commune Rurale Moulay Abdellah oulad Bouaziz,MAR","Vaermdo Kommun, Stockholm, Sweden","Site 4 - Jorf Lasfar, El Jadida, Commune Rurale Moulay Abdellah Oulad Bouaziz, Morocco",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:57.277332,success
569.0,"Vaesby Centrum    ,Stockholm,SWE","Centrum East Retail Park
Burton-On-Trent
DE14 2WG
%1,DE14 2WG,GBR","Vaesby Centrum, Stockholm, Sweden","Centrum East Retail Park, Burton-On-Trent, DE14 2WG, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:57.278393,success
570.0,"Rothoffsvaegen 5 A-E    ,Stockholm,SWE","5th Floor North Block
55 Baker Street
London
W1U 7EU
%1,London,W1U 7EU,GBR","Rothoffsvaegen 5 A-E, Stockholm, Sweden","5th Floor North Block, 55 Baker Street, London, W1U 7EU, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:29:57.278393,success
571.0,",NULL,SWE","Second Floor, The Warehouse, 211 Old St, London, EC1V 9NR, GBR","NULL, Sweden","Second Floor, The Warehouse, 211 Old Street, London, EC1V 9NR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:15.083863,success
572.0,"Malmskillnadsgatan 32, Stockholm, SWE","Stadhouderskade 5, AMSTERDAM, 1054 ES, NLD","Malmskillnadsgatan 32, Stockholm, Sweden","Stadhouderskade 5, Amsterdam, 1054 ES, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:15.083863,success
573.0,"Hammarby Kaj 10D, Stockholm, SWE","0255, NOR","Hammarby Kaj 10D, Stockholm, Sweden","0255, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:15.083863,success
574.0,"Slottsjordsvägen 5, Halmstad, SWE","0255, NOR","Slottsjordsvägen 5, Halmstad, Sweden","0255, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:15.083863,success
575.0,"Slottsjordsvägen 5, Halmstad, SWE","0255, NOR","Slottsjordsvägen 5, Halmstad, Sweden","0255, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:15.083863,success
576.0,"Espoo,2600,FIN","Hankasuontie 10_x000D_
 _x000D_
 _x000D_,HELSINKI,390,FIN","Espoo, Uusimaa, 02600, Finland","Hankasuontie 10, Helsinki, Uusimaa, 00390, Finland",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:35.592111,success
577.0,"CBRE Oy Kluuvikatu 7, 5th floor,Helsinki,100,FIN","Hankasuontie 10_x000D_
 _x000D_
 _x000D_,HELSINKI,390,FIN","CBRE Oy Kluuvikatu 7, 5th floor, Helsinki, Uusimaa, 00100, Finland","Hankasuontie 10, Helsinki, Uusimaa, 00390, Finland",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:35.592111,success
578.0,"Humalistonkatu 1,Turku,20100,FIN","20520,DEU","Humalistonkatu 1, Turku, Southwest Finland, 20100, Finland","20520, Germany",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:35.592111,success
579.0,"Kaivokatu 7,Hämeenlinna,13100,FIN","_x000D_
Park 7 - Onyx Building_x000D_
Hermeslaan 9_x000D_,Park 7 - Onyx Building,Diegem,1831,BEL","Kaivokatu 7, Hämeenlinna, Kanta-Häme, 13100, Finland","Park 7 - Onyx Building, Hermeslaan 9, Diegem, Flemish Brabant, 1831, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:35.592111,success
580.0,"Antti Possin kuja 1,Tampere,33400,FIN","Grote Baan 130
9100 Sinkt-Niklaas
%1,Sinkt-Niklaas,9100,BEL","Antti Possin kuja 1, Tampere, Pirkanmaa, 33400, Finland","Grote Baan 130, Sint-Niklaas, East Flanders, 9100, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:35.592111,success
581.0,FIN,"02600,FIN",Finland,"Espoo, Uusimaa, 02600, Finland",NO_MATCH,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:53.308853,success
582.0,"Helsinki,390,FIN","0301,NOR","Helsinki, 00390, Finland","Oslo, 0301, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:53.308853,success
583.0,"Pfizer Helsinki Pfizer Helsinki GLM-648,NULL,FIN","00330,FIN","Pfizer Helsinki, Helsinki, 00330, Finland","Helsinki, 00330, Finland",PROBABLE_MATCH,70,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:53.309854,success
584.0,"Hankasuontie 10    ,Helsinki,390,FIN","Hankasuontie 10_x000D_
_x000D_
_x000D_,HELSINKI,390,FIN","Hankasuontie 10, Helsinki, 00390, Finland","Hankasuontie 10, Helsinki, 00390, Finland",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:53.309854,success
585.0,FIN,"02600,FIN",Finland,"Espoo, Uusimaa, 02600, Finland",NO_MATCH,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:30:53.309854,success
586.0,"Satakerta Rödl & Partner Oy Kalevankatu 6,Helsinki,100,FIN","ServerFarm Global Finland OY
Ruosilante 10
Uusimaa
Helsinki
00390
FIN
FIN,FIN","Satakerta Rödl & Partner Oy, Kalevankatu 6, Helsinki, 00100, Uusimaa, Finland","ServerFarm Global Finland Oy, Ruosilantie 10, Helsinki, 00390, Uusimaa, Finland",NO_MATCH,25,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:11.626215,success
587.0,"Tietokuja 4,Helsinki,330,FIN","00330,FIN","Tietokuja 4, Helsinki, 00330, Uusimaa, Finland","Helsinki, 00330, Uusimaa, Finland",PROBABLY_SAME,70,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:11.626215,success
588.0,"Teollisuustie 2,Tuusula,4300,FIN","Alexandra DockKingston upon Hull
HU9 1TA
%1,HU9 1TA,GBR","Teollisuustie 2, Tuusula, 04300, Uusimaa, Finland","Alexandra Dock, Kingston upon Hull, HU9 1TA, East Riding of Yorkshire, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:11.626215,success
589.0,"Teollisuustie 2    ,Tuusula,4300,FIN","Alexandra DockKingston upon Hull
HU9 1TA
%1,HU9 1TA,GBR","Teollisuustie 2, Tuusula, 04300, Uusimaa, Finland","Alexandra Dock, Kingston upon Hull, HU9 1TA, East Riding of Yorkshire, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:11.626215,success
590.0,"12 Sinimaentie    ,Espoo,2630,FIN","Sinimäentie 12
02630 Espoo
FIN,Espoo,02630,FIN","12 Sinimäentie, Espoo, 02630, Uusimaa, Finland","Sinimäentie 12, Espoo, 02630, Uusimaa, Finland",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:11.626215,success
591.0,"Kallisenkaarre 5    ,Oulu,90400,FIN","Unit 3 Connexion II_x000D_
Blythe Valley Business Park_x000D_
 _x000D_,Blythe Valley Business Park,Solihull,B90 8AA,GBR","Kallisenkaarre 5, Oulu, 90400, Finland","Unit 3 Connexion II, Blythe Valley Business Park, Solihull, West Midlands, B90 8AA, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:31.805795,success
592.0,"Vantaa,1720,FIN","1 Ferris Row	Northampton	Northamptonshire	

NN3 9HX
%1,NN3 9HX,GBR","Vantaa, 01720, Finland","1 Ferris Row, Northampton, Northamptonshire, NN3 9HX, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:31.805795,success
593.0,"Pohjoinen Rautatiekatu 33    ,Helsinki,100,FIN","330,FI","Pohjoinen Rautatiekatu 33, Helsinki, 00100, Finland",Finland,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:31.805795,success
594.0,FIN,"302 Bridgewater Place
Birchwood Park
Warrington
Cheshire
WA3 6XG
%1,WA3 6XG,GBR",Finland,"302 Bridgewater Place, Birchwood Park, Warrington, Cheshire, WA3 6XG, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:31.805795,success
595.0,"Yrittäjänkatu 17    ,Vaasa,65380,FIN","West Medina Mills Stag Lane Newport IOW
PO30 5TR
%1,PO30 5TR,GBR","Yrittäjänkatu 17, Vaasa, 65380, Finland","West Medina Mills, Stag Lane, Newport, Isle of Wight, PO30 5TR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:31.805795,success
596.0,"Keskuskatu 3,Helsinki,100,FIN","330,FI","Keskuskatu 3, Helsinki, 00100, Finland",Finland,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:52.543458,success
597.0,"Hankasuontie 10    ,Helsinki,390,FIN","Hankasuontie 10_x000D_
 _x000D_
 _x000D_,HELSINKI,390,FIN","Hankasuontie 10, Helsinki, 00390, Finland","Hankasuontie 10, Helsinki, 00390, Finland",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:52.543458,success
598.0,"Rosenholmveien 25    ,Trollåsen,1414,NOR","70 GROSVENOR STREET_x000D_
 _x000D_
 _x000D_,LONDON,W1K 3JP,GBR","Rosenholmveien 25, Trollåsen, 1414, Norway","70 Grosvenor Street, London, W1K 3JP, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:52.543458,success
599.0,"Karenslyst alle 53    ,Oslo,279,NOR","Karenslyst alle 53,0279,NOR","Karenslyst allé 53, Oslo, 0279, Norway","Karenslyst allé 53, Oslo, 0279, Norway",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:52.543458,success
600.0,"Bryggegata 9,Oslo,250,NOR","Bryggegata 9_x000D_
 _x000D_
 _x000D_,Oslo,950,NOR","Bryggegata 9, Oslo, 0250, Norway","Bryggegata 9, Oslo, 0250, Norway",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:31:52.543458,success
601.0,"Godesetdalen 8,Stavanger,4034,NOR","Barueri G8,BRA","Godesetdalen 8, Stavanger, 4034, Rogaland, Norway","Barueri G8, Barueri, São Paulo, Brazil",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:14.185965,success
602.0,"Mongstad South Hall R, Hall BB, Hall P(TG 8, TG 9, TG 6, TG 7, TG 9), Hall F(TG 7, TG 9 & TG 39) ,Mongstad,NOR","Oostakkerdorp 13

9041 OOSTAKKER - Oostakkerdorp
%1,OOSTAKKER - Oostakkerdorp,9041,BEL","Mongstad South Hall R, Hall BB, Hall P, Hall F, Mongstad, Vestland, Norway","Oostakkerdorp 13, Oostakker, 9041, East Flanders, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:14.185965,success
603.0,"Tanangervegen 501 ,Tananger,4056,NOR","Companies House, 2 High Street, Nailsea

BRISTOL
BS48 1BS
United Kingdom,BRISTOL,BS48 1BS,GBR","Tanangervegen 501, Tananger, 4056, Rogaland, Norway","Companies House, 2 High Street, Nailsea, Bristol, BS48 1BS, England, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:14.185965,success
604.0,"Sløvåg Industriområde ,Gulen,5960,NOR","Companies House, 2 High Street, Nailsea

BRISTOL
BS48 1BS
United Kingdom,BRISTOL,BS48 1BS,GBR","Sløvåg Industriområde, Gulen, 5960, Vestland, Norway","Companies House, 2 High Street, Nailsea, Bristol, BS48 1BS, England, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:14.185965,success
605.0,"Gamle Forusveien 53 ,Stavanger,4031,NOR","Companies House, 2 High Street, Nailsea

BRISTOL
BS48 1BS
United Kingdom,BRISTOL,BS48 1BS,GBR","Gamle Forusveien 53, Stavanger, 4031, Rogaland, Norway","Companies House, 2 High Street, Nailsea, Bristol, BS48 1BS, England, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:14.185965,success
606.0,"Ensjoveien 23 B, N-0661 Oslo ,Oslo,661,NOR","Lilleakerveien 2B, Oslo,283,NOR","Ensjoveien 23B, 0661 Oslo, Oslo, Norway","Lilleakerveien 2B, 0283 Oslo, Oslo, Norway",NO_MATCH,20,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:31.884495,success
607.0,"Rosenholmveien 25 ,Trollåsen,1414,NOR","250,NOR","Rosenholmveien 25, 1414 Trollåsen, Viken, Norway",Norway,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:31.884495,success
608.0,"Skabos Vei 4,Oslo,NOR","159,NOR","Skabos Vei 4, Oslo, Norway",Norway,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:31.884495,success
609.0,"Dronning Eufemias gate 16,Oslo,191,NOR","Refinitiv, Dronning Eufemias Gate 16,191,NOR","Dronning Eufemias Gate 16, 0191 Oslo, Oslo, Norway","Refinitiv, Dronning Eufemias Gate 16, 0191 Oslo, Oslo, Norway",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:31.884495,success
610.0,"Solbraveien 23, PO Box 263 ,Asker,1383,NOR","Solbraveien 23, PO Box 263,1383,NOR","Solbraveien 23, PO Box 263, 1383 Asker, Viken, Norway","Solbraveien 23, PO Box 263, 1383 Asker, Viken, Norway",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:31.884495,success
611.0,"Tjuvholmen Alle 1,Oslo,252,NOR","252,NOR","Tjuvholmen Allé 1, Oslo, 0252, Norway","0252, Norway",POSSIBLY_RELATED,50,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:50.138041,success
612.0,"Nydalen  allé 37,Oslo,484,NOR","Rocksteady, 98 Theobalds Road_x000D_
98 Theobalds Road_x000D_
 _x000D_,98 Theobalds Road,London,WC1X 8WB,GBR","Nydalen Allé 37, Oslo, 0484, Norway","98 Theobalds Road, London, WC1X 8WB, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:50.138041,success
613.0,"Ensjoveien 23 B, N-0661 Oslo    ,Oslo,661,NOR","Lilleakerveien 2B, Oslo,283,NOR","Ensjoveien 23B, Oslo, 0661, Norway","Lilleakerveien 2B, Oslo, 0283, Norway",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:50.138041,success
614.0,"Rosenholmveien 25    ,Trollåsen,1414,NOR","250,NOR","Rosenholmveien 25, Trollåsen, 1414, Norway","0250, Norway",DIFFERENT_AREAS,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:50.138041,success
615.0,"Tjuvholmen Alle 1,Oslo,252,NOR","252,NOR","Tjuvholmen Allé 1, Oslo, 0252, Norway","0252, Norway",POSSIBLY_RELATED,50,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:32:50.138041,success
616.0,"Rosenholmveien 25    ,Trollåsen,1414,NOR","BP, Wollaton Vale_x000D_
Wollaton_x000D_
 _x000D_,Wollaton,Nottingham,NG8 2GR,GBR","Rosenholmveien 25, Trollåsen, 1414, Norway","BP, Wollaton Vale, Wollaton, Nottingham, NG8 2GR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:09.566936,success
617.0,"Lysaker Torg 5,  1366 Lysaker    ,Oslo,NOR","Professor Kohts Vei 5-17,1366,NOR","Lysaker Torg 5, 1366 Lysaker, Oslo, Norway","Professor Kohts Vei 5-17, 1366 Lysaker, Oslo, Norway",POSSIBLY_RELATED,50,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:09.566936,success
618.0,"Stølevegen 39, Øvrebø, Kristiansand, Norway    ,Kristiansand,4715,NOR","Stølevegen 39
4715  OSLO
%1,OSLO,4715,NOR","Stølevegen 39, Øvrebø, Kristiansand, 4715, Norway","Stølevegen 39, 4715 Oslo, Norway",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:09.566936,success
619.0,"Hans Møller Gasmanns vei 9    ,Oslo,598,NOR","Hans Møller Gasmanns vei 9
0598  OSLO
%1,OSLO,0598,NOR","Hans Møller Gasmanns vei 9, 0598 Oslo, Norway","Hans Møller Gasmanns vei 9, 0598 Oslo, Norway",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:09.566936,success
620.0,"Stølevegen 39 4715 Øvrebø  ,Kristiansand,4715,NOR","Stølevegen 39
4715  OSLO
%1,OSLO,4715,NOR","Stølevegen 39, Øvrebø, Kristiansand, 4715, Norway","Stølevegen 39, 4715 Oslo, Norway",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:09.566936,success
621.0,"Kystveien 18,Arendal,4841,NOR","Boh, Westerplatte 9,POL","Kystveien 18, Arendal, 4841, Norway","Westerplatte 9, Boh, Poland",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:29.154735,success
622.0,"Kleppeveien 313,Tørdal,3753,NOR","Postboks 1046 Hoff 0218  Oslo %1,Oslo,0218,NOR","Kleppeveien 313, Tørdal, 3753, Norway","Postboks 1046 Hoff, Oslo, 0218, Norway",NO_MATCH,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:29.154735,success
623.0,"Rosenholmveien 25    ,Trollåsen,1414,NOR","250,NOR","Rosenholmveien 25, Trollåsen, 1414, Norway",Norway,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:29.154735,success
624.0,"Rosenholmveien 25    ,Trollåsen,1414,NOR","70 GROSVENOR STREET_x000D_ _x000D_ _x000D_,LONDON,W1K 3JP,GBR","Rosenholmveien 25, Trollåsen, 1414, Norway","70 Grosvenor Street, London, W1K 3JP, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:29.154735,success
625.0,"Dyrskuevegen 21, 2040, kløfta    ,NULL,NOR","105 Bunhill Row_x000D_ _x000D_ _x000D_,London,EC1Y 8LZ,GBR","Dyrskuevegen 21, Kløfta, 2040, Norway","105 Bunhill Row, London, EC1Y 8LZ, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:33:29.154735,success
